entry_time,exit_time,side,entry_price,exit_price,pnl
2020-02-03T07:00:00,2020-02-03T07:00:00,long,9499.28,9381.4964,-153.8062
2020-02-06T00:00:00,2020-02-06T05:00:00,long,9680.05,9564.3754,-147.0221
2020-02-06T18:00:00,2020-02-06T18:00:00,long,9828.88,9710.8848,-145.3609
2020-02-11T21:00:00,2020-02-13T14:00:00,long,10211.73,10135.7647,-99.6258
2020-02-16T22:00:00,2020-02-17T04:00:00,short,9737.04,9880.2904,-167.6603
2020-02-17T19:00:00,2020-02-17T21:00:00,short,9540.0,9690.4151,-174.4978
2020-02-25T20:00:00,2020-02-27T17:00:00,short,9400.96,8875.7292,482.5157
2020-02-28T18:00:00,2020-02-28T18:00:00,short,8508.02,8655.9589,-195.8655
2020-03-08T20:00:00,2020-03-09T10:00:00,short,8405.44,7997.1225,429.0555
2020-03-11T22:00:00,2020-03-11T22:00:00,short,7675.77,7806.7485,-197.4341
2020-03-12T11:00:00,2020-03-12T15:00:00,short,7496.94,6420.7745,1355.5861
2020-03-13T04:00:00,2020-03-13T06:00:00,short,4841.67,5250.4204,-961.8149
2020-03-16T11:00:00,2020-03-16T19:00:00,short,5020.87,5128.6767,-245.6291
2020-03-20T13:00:00,2020-03-20T17:00:00,long,6616.37,6520.8749,-170.2573
2020-03-24T13:00:00,2020-03-24T19:00:00,long,6745.11,6516.2023,-354.4068
2020-03-28T22:00:00,2020-03-28T22:00:00,short,6041.61,6174.4841,-231.5865
2020-03-30T00:00:00,2020-03-30T06:00:00,short,5904.88,6022.582,-207.1756
2020-04-02T19:00:00,2020-04-02T22:00:00,long,6791.81,6891.0916,102.2182
2020-04-06T11:00:00,2020-04-06T11:00:00,long,7095.97,6984.8507,-166.1815
2020-04-06T14:00:00,2020-04-08T00:00:00,long,7120.68,7145.7127,4.4649
2020-04-13T05:00:00,2020-04-14T01:00:00,short,6723.6,6867.3297,-213.7131
2020-04-15T17:00:00,2020-04-16T11:00:00,short,6709.47,6716.4614,-34.5395
2020-04-17T03:00:00,2020-04-17T08:00:00,long,7171.74,7029.6335,-193.8385
2020-04-23T06:00:00,2020-04-23T08:00:00,long,7186.72,7110.2271,-113.2927
2020-04-23T18:00:00,2020-04-23T19:00:00,long,7257.68,7518.1592,269.2621
2020-04-27T05:00:00,2020-04-27T05:00:00,long,7761.22,7672.4942,-122.0846
2020-04-29T15:00:00,2020-04-29T22:00:00,long,8135.03,8696.7009,550.421
2020-04-30T08:00:00,2020-04-30T08:00:00,long,9292.88,9054.1618,-254.9178
2020-04-30T10:00:00,2020-04-30T11:00:00,long,9369.11,9108.1143,-266.3305
2020-05-07T21:00:00,2020-05-09T11:00:00,long,9646.7,9608.7047,-58.0723
2020-05-17T17:00:00,2020-05-18T02:00:00,long,9769.91,9625.8354,-147.4409
2020-05-18T06:00:00,2020-05-18T10:00:00,long,9907.01,9750.797,-153.1589
2020-05-21T19:00:00,2020-05-22T20:00:00,short,9066.0,9249.5754,-186.6478
2020-05-24T21:00:00,2020-05-25T01:00:00,short,8930.12,9057.5705,-135.4274
2020-05-25T04:00:00,2020-05-25T11:00:00,short,8710.12,8865.795,-160.8385
2020-05-28T05:00:00,2020-05-28T07:00:00,long,9274.27,9159.6626,-115.578
2020-05-28T17:00:00,2020-05-31T19:00:00,long,9432.51,9442.0253,-14.7847
2020-06-02T01:00:00,2020-06-02T04:00:00,long,9684.39,10173.8369,351.4485
2020-06-04T18:00:00,2020-06-05T12:00:00,long,9766.45,9643.148,-121.0408
2020-06-08T00:00:00,2020-06-08T12:00:00,long,9780.62,9655.9286,-120.0954
2020-06-15T08:00:00,2020-06-15T17:00:00,short,9149.3,9167.1685,-37.243
2020-06-23T02:00:00,2020-06-23T12:00:00,long,9690.0,9595.5973,-95.1725
2020-06-25T08:00:00,2020-06-25T12:00:00,short,9084.35,9200.5584,-116.7262
2020-06-28T00:00:00,2020-06-28T01:00:00,short,8929.0,9032.1285,-105.8407
2020-07-08T18:00:00,2020-07-09T06:00:00,long,9441.99,9367.0767,-78.2012
2020-07-16T12:00:00,2020-07-17T16:00:00,short,9110.79,9170.327,-67.5915
2020-07-21T17:00:00,2020-07-22T11:00:00,long,9375.99,9319.2681,-63.4116
2020-07-23T03:00:00,2020-07-24T09:00:00,long,9513.86,9526.5545,-11.5915
2020-07-25T22:00:00,2020-07-26T15:00:00,long,9717.6,10015.9345,191.8956
2020-07-27T08:00:00,2020-07-27T12:00:00,long,10271.1,10135.5039,-115.3926
2020-07-27T18:00:00,2020-07-28T03:00:00,long,10364.55,11010.4025,415.4631
2020-08-01T10:00:00,2020-08-02T08:00:00,long,11619.36,11551.1412,-65.8563
2020-08-17T18:00:00,2020-08-18T17:00:00,long,12123.3,12112.3696,-28.7261
2020-08-22T05:00:00,2020-08-22T10:00:00,short,11414.91,11549.0561,-108.3555
2020-08-25T22:00:00,2020-08-26T02:00:00,short,11222.5,11351.6244,-104.9744
2020-08-27T22:00:00,2020-08-28T02:00:00,short,11186.52,11322.7749,-108.2611
2020-09-01T10:00:00,2020-09-02T10:00:00,long,11798.0,11794.7766,-22.9583
2020-09-03T17:00:00,2020-09-04T13:00:00,short,10804.49,10536.4146,152.764
2020-09-15T15:00:00,2020-09-15T18:00:00,long,10862.32,10740.1766,-101.653
2020-09-16T20:00:00,2020-09-17T07:00:00,long,11013.21,10886.3293,-102.1483
2020-10-09T15:00:00,2020-10-10T13:00:00,long,10990.73,11280.3302,161.7914
2020-10-12T18:00:00,2020-10-13T04:00:00,long,11498.4,11435.0363,-60.3896
2020-10-19T20:00:00,2020-10-19T22:00:00,long,11811.81,11718.4008,-76.7344
2020-10-21T07:00:00,2020-10-22T03:00:00,long,12135.79,12881.7153,406.5971
2020-10-27T16:00:00,2020-10-27T19:00:00,long,13448.07,13308.969,-98.2561
2020-10-27T20:00:00,2020-10-28T15:00:00,long,13610.0,13446.5887,-109.0259
2020-10-31T13:00:00,2020-10-31T14:00:00,long,13754.46,13561.9945,-121.6015
2020-11-05T13:00:00,2020-11-05T22:00:00,long,14500.0,14786.1861,117.6741
2020-11-06T04:00:00,2020-11-07T20:00:00,long,15574.76,15190.7561,-197.7742
2020-11-09T17:00:00,2020-11-09T17:00:00,long,15804.84,15555.1113,-130.7475
2020-11-13T04:00:00,2020-11-14T13:00:00,long,16234.11,15962.004,-134.8458
2020-11-17T20:00:00,2020-11-18T10:00:00,long,17187.16,17893.747,254.8396
2020-11-20T20:00:00,2020-11-21T17:00:00,long,18659.17,18352.3382,-135.011
2020-11-24T15:00:00,2020-11-24T15:00:00,long,18996.08,18691.9155,-129.4481
2020-11-24T18:00:00,2020-11-25T08:00:00,long,19183.92,18849.8631,-136.3487
2020-11-30T03:00:00,2020-11-30T20:00:00,long,18267.03,19129.2257,289.1133
2020-12-07T05:00:00,2020-12-07T07:00:00,long,19385.13,19178.9551,-93.1687
2020-12-09T05:00:00,2020-12-09T16:00:00,short,18311.31,18350.8838,-34.847
2020-12-11T07:00:00,2020-12-12T03:00:00,short,17899.6,18166.9875,-120.5638
2020-12-13T12:00:00,2020-12-17T14:00:00,long,18987.14,22443.6776,1178.494
2020-12-19T22:00:00,2020-12-20T05:00:00,long,24004.81,23573.3187,-162.7807
2020-12-27T02:00:00,2020-12-27T17:00:00,long,26420.06,27138.9765,183.8828
2020-12-30T09:00:00,2020-12-30T13:00:00,long,28025.37,27493.8734,-170.9221
2020-12-31T01:00:00,2020-12-31T06:00:00,long,28807.89,28227.305,-176.219
2021-01-01T07:00:00,2021-01-01T12:00:00,long,29484.39,28900.5226,-169.5345
2021-01-02T19:00:00,2021-01-02T20:00:00,long,31550.0,30982.6199,-152.4597
2021-01-02T21:00:00,2021-01-03T01:00:00,long,31758.0,31587.1102,-59.6368
2021-01-03T11:00:00,2021-01-03T21:00:00,long,33774.91,32692.6986,-247.1593
2021-01-06T01:00:00,2021-01-07T23:00:00,long,33791.11,36570.1126,539.2463
2021-01-08T16:00:00,2021-01-09T01:00:00,long,40758.24,39140.8072,-313.5012
2021-01-17T15:00:00,2021-01-17T16:00:00,short,34151.05,35244.41,-246.9002
2021-01-21T14:00:00,2021-01-22T10:00:00,short,33218.44,31463.2646,339.165
2021-01-27T17:00:00,2021-01-28T01:00:00,short,30710.07,31386.3678,-178.7376
2021-01-29T14:00:00,2021-01-29T14:00:00,long,36314.6,34959.7469,-279.9605
2021-01-29T15:00:00,2021-01-29T23:00:00,long,37010.8,35380.7093,-313.5799
2021-02-02T15:00:00,2021-02-02T17:00:00,long,35341.02,34619.8954,-148.695
2021-02-03T01:00:00,2021-02-04T19:00:00,long,35801.23,36741.4933,144.2868
2021-02-06T06:00:00,2021-02-07T04:00:00,long,38779.87,39193.4128,48.6182
2021-02-08T18:00:00,2021-02-08T18:00:00,long,43200.13,42053.0955,-189.0446
2021-02-09T05:00:00,2021-02-10T17:00:00,long,46445.51,44876.5942,-228.3327
2021-02-14T11:00:00,2021-02-15T06:00:00,long,48952.0,48113.4595,-120.3907
2021-02-17T12:00:00,2021-02-21T03:00:00,long,50614.51,54753.9333,461.5774
2021-02-22T00:00:00,2021-02-22T03:00:00,long,58206.59,57225.2909,-125.5375
2021-02-23T14:00:00,2021-02-23T15:00:00,short,46500.0,49023.6,-355.814
2021-02-26T05:00:00,2021-02-26T22:00:00,short,47070.18,48402.9662,-183.3835
2021-02-28T09:00:00,2021-03-01T04:00:00,short,44625.0,45941.0016,-184.3012
2021-03-03T14:00:00,2021-03-04T05:00:00,long,50946.9,50012.3221,-116.8258
2021-03-05T06:00:00,2021-03-05T18:00:00,short,46811.47,48216.6623,-177.3399
2021-03-07T13:00:00,2021-03-08T12:00:00,long,50117.01,49608.934,-68.0581
2021-03-09T05:00:00,2021-03-10T07:00:00,long,52427.8,53326.6228,72.2613
2021-03-10T19:00:00,2021-03-11T06:00:00,long,56310.0,55195.0334,-118.1927
2021-03-12T00:00:00,2021-03-12T13:00:00,long,57536.62,56265.9054,-127.0733
2021-03-13T16:00:00,2021-03-15T10:00:00,long,59390.85,58680.2623,-73.9152
2021-03-23T01:00:00,2021-03-23T20:00:00,short,54557.44,55681.5577,-115.1355
2021-03-25T03:00:00,2021-03-26T12:00:00,short,52496.52,53804.6498,-132.9639
2021-03-29T13:00:00,2021-03-31T11:00:00,long,57133.2,57518.5457,17.2659
2021-04-06T05:00:00,2021-04-06T06:00:00,long,59332.25,58696.9251,-63.5374
