entry_time,exit_time,side,entry_price,exit_price,pnl
2023-04-19T13:00:00,2023-04-22T21:00:00,short,29189.0,27592.0,174.3064
2023-04-24T05:00:00,2023-04-24T10:00:00,long,27827.0,27507.0803,-51.2524
2023-04-24T13:00:00,2023-04-24T16:00:00,short,27175.0,27549.6276,-58.6276
2023-04-25T22:00:00,2023-04-26T18:00:00,long,27626.0,29537.691,226.6916
2023-04-27T00:00:00,2023-04-27T01:00:00,short,27891.0,28333.5668,-69.0763
2023-04-27T23:00:00,2023-04-28T17:00:00,long,29783.0,29050.7772,-98.8268
2023-04-30T20:00:00,2023-04-30T23:00:00,long,29694.0,29511.2355,-31.9053
2023-05-01T06:00:00,2023-05-02T18:00:00,short,28515.0,28277.8504,18.421
2023-05-02T19:00:00,2023-05-03T16:00:00,long,28374.0,28285.9681,-21.1907
2023-05-03T17:00:00,2023-05-03T21:00:00,short,28308.0,28638.0661,-50.6938
2023-05-04T02:00:00,2023-05-06T16:00:00,long,28949.0,29099.4559,7.4512
2023-05-06T17:00:00,2023-05-06T21:00:00,short,29141.0,28868.8354,21.6698
2023-05-08T04:00:00,2023-05-08T19:00:00,short,28485.0,28051.791,41.9811
2023-05-08T22:00:00,2023-05-10T16:00:00,short,27577.0,27905.5263,-51.8745
2023-05-10T17:00:00,2023-05-10T21:00:00,long,28196.0,27901.8618,-45.9161
2023-05-11T19:00:00,2023-05-13T00:00:00,short,27130.0,26422.0333,78.1138
2023-05-15T06:00:00,2023-05-16T03:00:00,long,27221.0,27253.7801,-6.21
2023-05-16T04:00:00,2023-05-16T12:00:00,short,27166.0,27270.3268,-23.6082
2023-05-17T12:00:00,2023-05-17T20:00:00,short,26840.0,26925.1294,-21.1533
2023-05-18T00:00:00,2023-05-18T18:00:00,long,27409.0,27070.9461,-52.1275
2023-05-18T22:00:00,2023-05-19T01:00:00,short,26487.0,26864.2426,-57.8604
2023-05-21T16:00:00,2023-05-22T09:00:00,short,26833.0,26788.5446,-4.416
2023-05-22T18:00:00,2023-05-22T18:00:00,long,27016.0,26793.6861,-36.8942
2023-05-23T08:00:00,2023-05-23T23:00:00,long,27379.0,27112.2575,-41.3959
2023-05-24T08:00:00,2023-05-25T00:00:00,short,26773.0,26430.5117,31.5043
2023-05-26T19:00:00,2023-05-29T07:00:00,long,26778.0,28077.3326,147.3685
2023-05-30T16:00:00,2023-05-30T17:00:00,long,28044.0,27794.0799,-40.3333
2023-05-31T09:00:00,2023-06-01T03:00:00,short,27266.0,27295.459,-13.6728
2023-06-01T07:00:00,2023-06-01T20:00:00,short,26725.0,27053.9948,-51.1343
2023-06-05T05:00:00,2023-06-05T21:00:00,short,27020.0,25760.2478,143.5175
2023-06-06T19:00:00,2023-06-07T07:00:00,long,26031.0,26878.5009,101.1613
2023-06-07T20:00:00,2023-06-08T19:00:00,short,26342.0,26660.0,-53.2584
2023-06-08T20:00:00,2023-06-09T06:00:00,long,26730.0,26391.5795,-54.3723
2023-06-10T09:00:00,2023-06-10T21:00:00,short,25787.0,25906.8323,-26.1899
2023-06-11T22:00:00,2023-06-12T02:00:00,long,25964.0,25836.1577,-26.8806
2023-06-13T07:00:00,2023-06-13T17:00:00,long,26131.0,26012.9124,-25.3064
2023-06-15T01:00:00,2023-06-15T22:00:00,short,24927.0,25282.5573,-57.7911
2023-06-15T23:00:00,2023-06-16T18:00:00,long,25364.0,25270.6037,-21.9368
2023-06-16T20:00:00,2023-06-17T19:00:00,long,25805.0,26309.3045,53.8942
2023-06-19T04:00:00,2023-06-19T16:00:00,short,26336.0,26542.1422,-35.9591
2023-06-19T22:00:00,2023-06-19T23:00:00,long,26660.0,26731.6901,-1.0336
2023-06-20T21:00:00,2023-06-21T21:00:00,long,27386.0,30244.5152,332.0625
2023-06-22T19:00:00,2023-06-23T18:00:00,short,29745.0,30297.8023,-78.0775
2023-06-23T20:00:00,2023-06-23T23:00:00,long,31242.0,30710.8558,-70.6036
