,BTCUSDT,ETHUSDT,XRPUSDT,DOGEUSDT,SOLUSDT
2023-05-10 08:00:00+00:00,19.991988282654166,19.993810588208394,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 09:00:00+00:00,19.991988282654166,19.956270766816274,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 10:00:00+00:00,19.991988282654166,19.975002986902556,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 11:00:00+00:00,19.991988282654166,19.941892692636184,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 12:00:00+00:00,19.991988282654166,20.019679314978518,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 13:00:00+00:00,19.991988282654166,20.08553312705725,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 14:00:00+00:00,19.991988282654166,20.027951869712343,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 15:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 16:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 17:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 18:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 19:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 20:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 21:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 22:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-10 23:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 00:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 01:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 02:00:00+00:00,19.991988282654166,20.015500778922096,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 03:00:00+00:00,19.991988282654166,19.994589331913907,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 04:00:00+00:00,19.991988282654166,20.02361017430076,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 05:00:00+00:00,19.991988282654166,20.059425441820785,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 06:00:00+00:00,19.991988282654166,19.987286821051583,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 07:00:00+00:00,19.991988282654166,20.080873599483866,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 08:00:00+00:00,19.991988282654166,20.116190599078095,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 09:00:00+00:00,19.991988282654166,20.11665097566442,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 10:00:00+00:00,19.991988282654166,20.14279099935102,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 11:00:00+00:00,19.991988282654166,20.07554891025566,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 12:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 13:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 14:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 15:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 16:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 17:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 18:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 19:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 20:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 21:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 22:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-11 23:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 00:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 01:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 02:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 03:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 04:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 05:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 06:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 07:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 08:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 09:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 10:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 11:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 12:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 13:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 14:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 15:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 16:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 17:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 18:00:00+00:00,19.991988282654166,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 19:00:00+00:00,19.97110140062315,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 20:00:00+00:00,19.86307065709107,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 21:00:00+00:00,19.921260037410022,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 22:00:00+00:00,20.04206639989553,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-12 23:00:00+00:00,20.236634141767674,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 00:00:00+00:00,20.235694718936823,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 01:00:00+00:00,20.241013324252194,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 02:00:00+00:00,20.20611340380648,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 03:00:00+00:00,20.254021974881802,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 04:00:00+00:00,20.122752584582702,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 05:00:00+00:00,20.122752584582702,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 06:00:00+00:00,20.101729084897173,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 07:00:00+00:00,20.211624360622647,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 08:00:00+00:00,20.144597280092402,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 09:00:00+00:00,20.017948606496418,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 10:00:00+00:00,20.16029853220293,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 11:00:00+00:00,20.415700170914867,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 12:00:00+00:00,20.424090358898326,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 13:00:00+00:00,20.612276070405155,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 14:00:00+00:00,20.69389830109312,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 15:00:00+00:00,20.405101484798084,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 16:00:00+00:00,20.47419238970368,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 17:00:00+00:00,20.471798083647307,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 18:00:00+00:00,20.484990372791717,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 19:00:00+00:00,20.568745878481835,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 20:00:00+00:00,20.568745878481835,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 21:00:00+00:00,20.568745878481835,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 22:00:00+00:00,20.568745878481835,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-13 23:00:00+00:00,20.547256421674653,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 00:00:00+00:00,20.483746526711073,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 01:00:00+00:00,20.51773140069867,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 02:00:00+00:00,20.353325602588118,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 03:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 04:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 05:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 06:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 07:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 08:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 09:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 10:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 11:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 12:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 13:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 14:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 15:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 16:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 17:00:00+00:00,20.12122441230343,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 18:00:00+00:00,20.10020250919517,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 19:00:00+00:00,19.929210315948612,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 20:00:00+00:00,20.212931556906923,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 21:00:00+00:00,20.31652913844863,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 22:00:00+00:00,20.333397165065442,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-14 23:00:00+00:00,20.06102890679946,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 00:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 01:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 02:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 03:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 04:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 05:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 06:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 07:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 08:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 09:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 10:00:00+00:00,20.08873436942652,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 11:00:00+00:00,20.067746410700536,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 12:00:00+00:00,19.936885147337296,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 13:00:00+00:00,20.20319046219772,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 14:00:00+00:00,20.27637658149063,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 15:00:00+00:00,20.094185573011753,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 16:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 17:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 18:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 19:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 20:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 21:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 22:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-15 23:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 00:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 01:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 02:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 03:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 04:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 05:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 06:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 07:00:00+00:00,19.767112226223425,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 08:00:00+00:00,19.746460286290006,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 09:00:00+00:00,19.648687091140566,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 10:00:00+00:00,19.74121689114334,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 11:00:00+00:00,19.59599037271895,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 12:00:00+00:00,19.584356962985805,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 13:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 14:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 15:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 16:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 17:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 18:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 19:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 20:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 21:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 22:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-16 23:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 00:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 01:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 02:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 03:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 04:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 05:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 06:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 07:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 08:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 09:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 10:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 11:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 12:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 13:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 14:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 15:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 16:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 17:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 18:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 19:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 20:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 21:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 22:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-17 23:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 00:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 01:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 02:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 03:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 04:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 05:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 06:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 07:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 08:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 09:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 10:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 11:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 12:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 13:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 14:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 15:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 16:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 17:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 18:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 19:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 20:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 21:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 22:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-18 23:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 00:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 01:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 02:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 03:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 04:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 05:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 06:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 07:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 08:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 09:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 10:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 11:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 12:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 13:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 14:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 15:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 16:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 17:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 18:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 19:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 20:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 21:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 22:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-19 23:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 00:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 01:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 02:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 03:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 04:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 05:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 06:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 07:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 08:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 09:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 10:00:00+00:00,19.4126714349276,19.98318144958186,25.895887203951396,18.167563619436645,24.210064779053084
2023-05-20 11:00:00+00:00,19.4126714349276,19.98318144958186,25.86883214902288,18.167563619436645,24.210064779053084
