pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,strategy_name,symbol,timeframe
0.2935,11.98,253.08,0.25,-252.14,3788.5,1144,ema_cross_b8ea3618,EURJPY,M1
0.3483,51.11,305.52,0.31,-305.51,3487.9,1399,ema_cross_badc99f4,EURJPY,M1
0.1058,50.03,340.98,0.34,-340.82,2093.0,1517,ema_cross_c67e8b1d,EURJPY,M1
0.3083,10.6,261.3,0.26,-259.39,3803.8,1141,ema_cross_c6e3eb11,EURJPY,M1
0.3514,52.77,283.84,0.28,-283.84,3884.3,1281,ema_cross_c873a724,EURJPY,M1
0.3254,12.61,243.99,0.24,-243.15,4471.4,1063,ema_cross_dd2ccad0,EURJPY,M1
0.2995,12.49,273.79,0.27,-273.07,3316.9,1225,ema_cross_e943f8ac,EURJPY,M1
0.358,15.0,222.21,0.22,-221.36,4889.7,980,ema_cross_e9c8edc4,EURJPY,M1
0.3653,55.34,277.15,0.28,-276.52,4355.7,1254,ema_cross_ef15d405,EURJPY,M1
0.2341,28.22,506.15,0.51,-506.16,1631.9,2413,ema_cross_f1fee3c6,EURJPY,M1
0.2748,19.02,268.38,0.27,-268.03,3489.7,1209,ema_cross_f7c89bf7,EURJPY,M1
0.3358,14.85,235.03,0.24,-234.22,4411.1,1044,ema_cross_fe5141c7,EURJPY,M1
0.0775,13.54,1704.85,1.7,-1704.85,437.5,7679,momentum_e9b07373,EURJPY,M1
0.0198,8.33,1275.88,1.28,-1275.88,406.2,5868,rsi_trend_2e339403,EURJPY,M1
0.3703,47.46,114.17,0.11,-113.91,3776.6,531,rsi_trend_9335db0f,EURJPY,M1
0.1485,23.74,798.59,0.8,-798.59,1144.6,3605,rsi_trend_e72cd3cf,EURJPY,M1
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_1d9ab100,EURJPY,M5
inf,100.0,0.0,0.0,0.21,3600.0,1,atr_break_2b28ff6e,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_2d21e93b,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_3670354f,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_3f204b68,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_48a6b93d,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_61a09203,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_af98948f,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_b47b0723,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_bb409273,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_c10bfe85,EURJPY,M5
inf,100.0,0.0,0.0,0.21,3600.0,1,atr_break_cf87c78b,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_d1059904,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_d1598998,EURJPY,M5
0.5325,33.33,1.24,0.0,-0.79,7550.0,6,atr_break_e0154dc2,EURJPY,M5
0.0,0.0,0.05,0.0,-0.05,4500.0,1,atr_break_e6a5d77b,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_ee680849,EURJPY,M5
0.088,13.18,65.94,0.07,-65.94,3662.8,296,bb_bounce_441af72d,EURJPY,M5
0.1493,38.22,51.22,0.05,-50.99,6402.7,225,bb_bounce_83e1fc34,EURJPY,M5
0.0455,8.3,59.89,0.06,-59.89,1621.3,277,donchian_break_505a9d19,EURJPY,M5
0.3256,52.17,53.3,0.05,-52.59,22943.5,207,ema_cross_15a2128d,EURJPY,M5
0.4644,16.26,19.22,0.02,-19.22,22509.8,123,ema_cross_32a4ef54,EURJPY,M5
0.3349,17.17,44.64,0.04,-44.64,23066.7,198,ema_cross_34064cfa,EURJPY,M5
0.0189,11.92,181.8,0.18,-181.8,2329.6,814,ema_cross_35788d4c,EURJPY,M5
0.2215,60.58,47.2,0.05,-46.84,14822.6,208,ema_cross_43db5c70,EURJPY,M5
0.1368,15.88,93.61,0.09,-93.18,6515.1,403,ema_cross_4d19e2c3,EURJPY,M5
0.4778,52.05,38.58,0.04,-38.29,23582.2,219,ema_cross_581df8de,EURJPY,M5
0.4361,61.61,42.35,0.04,-39.72,23027.7,224,ema_cross_804e84ff,EURJPY,M5
0.2678,46.15,64.63,0.06,-63.86,20254.8,221,ema_cross_80b24f62,EURJPY,M5
0.3761,15.64,42.43,0.04,-42.43,21284.4,211,ema_cross_85d2c704,EURJPY,M5
0.3233,12.6,54.36,0.05,-54.36,16258.4,262,ema_cross_941775ee,EURJPY,M5
0.1919,19.58,137.04,0.14,-137.04,4963.4,659,ema_cross_9e870d04,EURJPY,M5
0.3181,14.48,47.29,0.05,-47.29,21171.0,221,ema_cross_a6e24901,EURJPY,M5
0.1475,16.64,145.07,0.15,-144.85,4282.9,673,ema_cross_a9610170,EURJPY,M5
0.3581,13.92,46.09,0.05,-46.09,18375.9,237,ema_cross_b8ea3618,EURJPY,M5
0.4219,55.51,47.84,0.05,-47.34,17970.2,272,ema_cross_badc99f4,EURJPY,M5
0.0951,51.52,69.17,0.07,-69.0,10783.8,297,ema_cross_c67e8b1d,EURJPY,M5
0.3118,10.97,54.81,0.05,-54.81,18568.4,237,ema_cross_c6e3eb11,EURJPY,M5
0.4968,61.2,37.23,0.04,-35.57,19719.6,250,ema_cross_c873a724,EURJPY,M5
0.3579,13.4,43.88,0.04,-43.88,22703.8,209,ema_cross_dd2ccad0,EURJPY,M5
0.3285,14.01,56.78,0.06,-56.78,15890.7,257,ema_cross_e943f8ac,EURJPY,M5
0.4388,16.75,35.82,0.04,-35.76,24621.3,197,ema_cross_e9c8edc4,EURJPY,M5
0.4675,61.66,42.84,0.04,-40.78,21402.0,253,ema_cross_ef15d405,EURJPY,M5
0.2499,29.5,96.68,0.1,-96.46,8195.4,478,ema_cross_f1fee3c6,EURJPY,M5
0.3768,23.65,43.08,0.04,-42.13,18186.7,241,ema_cross_f7c89bf7,EURJPY,M5
0.3836,16.27,42.15,0.04,-42.15,21941.6,209,ema_cross_fe5141c7,EURJPY,M5
0.0786,13.79,330.14,0.33,-329.7,2274.7,1501,momentum_e9b07373,EURJPY,M5
0.0145,6.49,256.56,0.26,-256.52,2135.6,1155,rsi_trend_2e339403,EURJPY,M5
0.2798,41.67,39.68,0.04,-39.14,16081.2,144,rsi_trend_9335db0f,EURJPY,M5
0.1438,23.21,158.89,0.16,-158.71,5813.1,711,rsi_trend_e72cd3cf,EURJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_1d9ab100,GBPJPY,M1
0.0,0.0,2.98,0.0,-2.98,453.3,9,atr_break_2b28ff6e,GBPJPY,M1
0.0,0.0,4.16,0.0,-4.15,504.0,15,atr_break_2d21e93b,GBPJPY,M1
0.0,0.0,2.17,0.0,-2.17,232.5,8,atr_break_3670354f,GBPJPY,M1
0.0866,12.5,2.33,0.0,-2.33,765.0,8,atr_break_3f204b68,GBPJPY,M1
0.0436,20.0,2.75,0.0,-2.67,888.0,10,atr_break_48a6b93d,GBPJPY,M1
0.0241,13.33,3.93,0.0,-3.88,976.0,15,atr_break_61a09203,GBPJPY,M1
0.0262,13.33,3.62,0.0,-3.57,668.0,15,atr_break_af98948f,GBPJPY,M1
0.0,0.0,3.54,0.0,-3.54,172.0,15,atr_break_b47b0723,GBPJPY,M1
0.0,0.0,1.04,0.0,-1.04,150.0,4,atr_break_bb409273,GBPJPY,M1
0.0,0.0,1.83,0.0,-1.83,171.4,7,atr_break_c10bfe85,GBPJPY,M1
0.1319,16.67,1.45,0.0,-1.45,960.0,6,atr_break_cf87c78b,GBPJPY,M1
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_d1059904,GBPJPY,M1
0.0806,11.11,2.52,0.0,-2.52,786.7,9,atr_break_d1598998,GBPJPY,M1
0.1651,14.29,20.26,0.02,-20.26,1536.9,70,atr_break_e0154dc2,GBPJPY,M1
0.0256,10.0,2.47,0.0,-2.47,1086.0,10,atr_break_e6a5d77b,GBPJPY,M1
0.0569,6.67,3.66,0.0,-3.66,728.0,15,atr_break_ee680849,GBPJPY,M1
0.1508,16.7,309.44,0.31,-309.44,693.7,1485,bb_bounce_441af72d,GBPJPY,M1
0.1974,36.28,267.2,0.27,-267.04,1020.6,1199,bb_bounce_83e1fc34,GBPJPY,M1
0.0452,7.4,368.88,0.37,-368.88,244.8,1635,donchian_break_505a9d19,GBPJPY,M1
0.3834,58.88,253.52,0.25,-253.52,3310.9,1211,ema_cross_15a2128d,GBPJPY,M1
0.4094,16.13,108.29,0.11,-108.29,3530.9,564,ema_cross_32a4ef54,GBPJPY,M1
0.328,18.44,271.34,0.27,-271.34,3392.5,1139,ema_cross_34064cfa,GBPJPY,M1
0.0459,19.3,930.47,0.93,-930.47,450.4,4155,ema_cross_35788d4c,GBPJPY,M1
0.2082,58.72,285.38,0.29,-285.23,2042.6,1233,ema_cross_43db5c70,GBPJPY,M1
0.1583,18.46,478.28,0.48,-478.27,1014.0,2167,ema_cross_4d19e2c3,GBPJPY,M1
0.4005,49.53,304.39,0.3,-304.39,3180.5,1387,ema_cross_581df8de,GBPJPY,M1
0.3462,56.57,328.94,0.33,-328.7,3252.0,1393,ema_cross_804e84ff,GBPJPY,M1
0.3761,55.48,265.71,0.27,-265.71,2858.1,1296,ema_cross_80b24f62,GBPJPY,M1
0.3186,14.62,280.21,0.28,-280.21,3269.3,1190,ema_cross_85d2c704,GBPJPY,M1
0.3094,12.3,319.54,0.32,-319.54,2494.9,1415,ema_cross_941775ee,GBPJPY,M1
0.1981,22.07,745.51,0.75,-745.51,867.6,3316,ema_cross_9e870d04,GBPJPY,M1
0.3442,17.44,280.59,0.28,-280.59,3284.4,1273,ema_cross_a6e24901,GBPJPY,M1
0.1403,16.29,803.24,0.8,-803.14,670.3,3635,ema_cross_a9610170,GBPJPY,M1
0.3238,13.83,277.14,0.28,-277.14,2992.0,1273,ema_cross_b8ea3618,GBPJPY,M1
0.3197,49.53,394.75,0.39,-394.75,2478.9,1696,ema_cross_badc99f4,GBPJPY,M1
0.0977,43.91,383.55,0.38,-383.5,1443.1,1756,ema_cross_c67e8b1d,GBPJPY,M1
0.3294,11.75,291.58,0.29,-291.58,2928.7,1285,ema_cross_c6e3eb11,GBPJPY,M1
0.3489,53.51,344.54,0.34,-344.3,2736.4,1566,ema_cross_c873a724,GBPJPY,M1
0.3627,14.37,264.54,0.26,-264.54,3473.9,1211,ema_cross_dd2ccad0,GBPJPY,M1
0.298,13.03,312.61,0.31,-312.61,2574.0,1351,ema_cross_e943f8ac,GBPJPY,M1
0.3786,16.36,250.53,0.25,-250.53,3783.1,1131,ema_cross_e9c8edc4,GBPJPY,M1
0.3378,54.21,375.74,0.38,-374.93,3000.5,1592,ema_cross_ef15d405,GBPJPY,M1
0.213,27.25,663.65,0.66,-663.65,1167.7,2958,ema_cross_f1fee3c6,GBPJPY,M1
0.2871,19.78,292.11,0.29,-291.94,2707.6,1350,ema_cross_f7c89bf7,GBPJPY,M1
0.3515,15.96,265.73,0.27,-265.73,3385.6,1197,ema_cross_fe5141c7,GBPJPY,M1
0.087,11.8,1872.32,1.87,-1872.32,335.7,8615,momentum_e9b07373,GBPJPY,M1
0.0193,8.08,1344.54,1.34,-1344.54,343.7,6037,rsi_trend_2e339403,GBPJPY,M1
0.3672,51.85,138.58,0.14,-136.42,2913.4,623,rsi_trend_9335db0f,GBPJPY,M1
0.161,19.46,948.74,0.95,-948.74,892.7,4214,rsi_trend_e72cd3cf,GBPJPY,M1
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_1d9ab100,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_2b28ff6e,GBPJPY,M5
0.0,0.0,0.22,0.0,-0.22,3900.0,1,atr_break_2d21e93b,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_3670354f,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_3f204b68,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_48a6b93d,GBPJPY,M5
inf,100.0,0.0,0.0,0.07,5700.0,1,atr_break_61a09203,GBPJPY,M5
inf,100.0,0.0,0.0,0.07,5700.0,1,atr_break_af98948f,GBPJPY,M5
0.0,0.0,0.16,0.0,-0.16,1200.0,1,atr_break_b47b0723,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_bb409273,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_c10bfe85,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_cf87c78b,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_d1059904,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_d1598998,GBPJPY,M5
0.2963,23.08,2.8,0.0,-2.8,5123.1,13,atr_break_e0154dc2,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_e6a5d77b,GBPJPY,M5
inf,100.0,0.0,0.0,0.15,6600.0,1,atr_break_ee680849,GBPJPY,M5
0.1368,15.33,64.63,0.06,-64.63,3339.0,300,bb_bounce_441af72d,GBPJPY,M5
0.1903,36.55,55.93,0.06,-55.64,4808.4,249,bb_bounce_83e1fc34,GBPJPY,M5
0.0604,9.73,71.11,0.07,-71.11,1265.7,329,donchian_break_505a9d19,GBPJPY,M5
0.3698,57.89,55.81,0.06,-54.82,16619.0,247,ema_cross_15a2128d,GBPJPY,M5
0.3776,14.29,27.89,0.03,-27.3,18263.9,133,ema_cross_32a4ef54,GBPJPY,M5
0.3308,18.78,55.47,0.06,-54.74,17296.5,229,ema_cross_34064cfa,GBPJPY,M5
0.0419,19.72,192.49,0.19,-192.49,2214.8,862,ema_cross_35788d4c,GBPJPY,M5
0.2244,61.11,54.9,0.05,-54.77,10367.9,252,ema_cross_43db5c70,GBPJPY,M5
0.1327,15.59,101.8,0.1,-101.8,4905.6,449,ema_cross_4d19e2c3,GBPJPY,M5
0.3482,47.16,71.69,0.07,-70.05,16286.2,282,ema_cross_581df8de,GBPJPY,M5
0.3161,54.71,72.81,0.07,-71.44,17337.0,276,ema_cross_804e84ff,GBPJPY,M5
0.3767,55.38,52.54,0.05,-51.63,15407.6,251,ema_cross_80b24f62,GBPJPY,M5
0.3462,15.57,55.4,0.06,-55.4,16793.9,244,ema_cross_85d2c704,GBPJPY,M5
0.2845,11.53,71.3,0.07,-71.3,12438.3,295,ema_cross_941775ee,GBPJPY,M5
0.1789,19.79,159.96,0.16,-159.4,4350.4,682,ema_cross_9e870d04,GBPJPY,M5
0.3028,15.67,64.74,0.06,-64.74,16266.0,268,ema_cross_a6e24901,GBPJPY,M5
0.1149,13.73,174.02,0.17,-173.79,3304.8,750,ema_cross_a9610170,GBPJPY,M5
0.2681,12.2,63.87,0.06,-63.87,15866.9,254,ema_cross_b8ea3618,GBPJPY,M5
0.3368,50.6,74.81,0.07,-73.45,13260.2,334,ema_cross_badc99f4,GBPJPY,M5
0.0922,42.86,77.49,0.08,-77.49,6775.5,371,ema_cross_c67e8b1d,GBPJPY,M5
0.3302,11.79,58.93,0.06,-58.93,15086.7,263,ema_cross_c6e3eb11,GBPJPY,M5
0.3179,51.27,77.77,0.08,-76.39,14230.1,316,ema_cross_c873a724,GBPJPY,M5
0.2583,11.16,67.24,0.07,-67.24,17859.9,242,ema_cross_dd2ccad0,GBPJPY,M5
0.2984,13.06,68.46,0.07,-68.46,12623.7,291,ema_cross_e943f8ac,GBPJPY,M5
0.2713,12.99,68.1,0.07,-68.09,18894.8,231,ema_cross_e9c8edc4,GBPJPY,M5
0.3375,54.4,73.82,0.07,-72.36,16358.3,307,ema_cross_ef15d405,GBPJPY,M5
0.194,25.08,140.82,0.14,-140.59,5711.9,606,ema_cross_f1fee3c6,GBPJPY,M5
0.2637,19.41,65.74,0.07,-65.74,14041.8,273,ema_cross_f7c89bf7,GBPJPY,M5
0.319,14.88,58.4,0.06,-58.4,17315.7,242,ema_cross_fe5141c7,GBPJPY,M5
0.082,11.6,368.0,0.37,-367.93,1689.9,1690,momentum_e9b07373,GBPJPY,M5
0.0185,8.69,281.11,0.28,-281.11,1695.5,1278,rsi_trend_2e339403,GBPJPY,M5
0.3733,52.03,32.29,0.03,-31.74,15202.7,148,rsi_trend_9335db0f,GBPJPY,M5
0.1595,18.95,190.77,0.19,-190.67,4485.7,860,rsi_trend_e72cd3cf,GBPJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_1d9ab100,USDJPY,M1
0.0323,16.67,2.01,0.0,-1.95,1250.0,6,atr_break_2b28ff6e,USDJPY,M1
0.0,0.0,1.52,0.0,-1.52,972.0,5,atr_break_2d21e93b,USDJPY,M1
0.0,0.0,1.26,0.0,-1.26,696.0,5,atr_break_3670354f,USDJPY,M1
0.0843,25.0,0.98,0.0,-0.98,780.0,4,atr_break_3f204b68,USDJPY,M1
0.0,0.0,1.5,0.0,-1.5,1425.0,4,atr_break_48a6b93d,USDJPY,M1
0.072,20.0,1.13,0.0,-1.13,1608.0,5,atr_break_61a09203,USDJPY,M1
0.0753,20.0,1.08,0.0,-1.08,1500.0,5,atr_break_af98948f,USDJPY,M1
0.0,0.0,1.26,0.0,-1.26,420.0,5,atr_break_b47b0723,USDJPY,M1
0.0,0.0,0.06,0.0,-0.06,900.0,1,atr_break_bb409273,USDJPY,M1
0.0,0.0,0.88,0.0,-0.88,820.0,3,atr_break_c10bfe85,USDJPY,M1
0.3202,66.67,0.48,0.0,-0.33,1000.0,3,atr_break_cf87c78b,USDJPY,M1
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_d1059904,USDJPY,M1
0.038,16.67,1.71,0.0,-1.65,1270.0,6,atr_break_d1598998,USDJPY,M1
0.2376,15.79,13.43,0.01,-12.93,2170.5,57,atr_break_e0154dc2,USDJPY,M1
0.0,0.0,0.76,0.0,-0.76,1590.0,2,atr_break_e6a5d77b,USDJPY,M1
0.0754,20.0,1.08,0.0,-1.08,1524.0,5,atr_break_ee680849,USDJPY,M1
0.0676,10.89,305.4,0.31,-305.4,812.9,1396,bb_bounce_441af72d,USDJPY,M1
0.1175,42.74,212.52,0.21,-212.42,1595.2,1013,bb_bounce_83e1fc34,USDJPY,M1
0.0345,6.47,320.18,0.32,-319.9,384.3,1437,donchian_break_505a9d19,USDJPY,M1
0.3058,49.09,221.59,0.22,-221.09,6369.5,825,ema_cross_15a2128d,USDJPY,M1
0.3365,12.99,104.84,0.1,-103.92,5517.6,485,ema_cross_32a4ef54,USDJPY,M1
0.3629,17.77,182.11,0.18,-181.48,5431.3,889,ema_cross_34064cfa,USDJPY,M1
0.0045,4.19,938.41,0.94,-938.41,467.7,4205,ema_cross_35788d4c,USDJPY,M1
0.2193,56.61,220.74,0.22,-220.42,4149.3,892,ema_cross_43db5c70,USDJPY,M1
0.1339,15.52,420.9,0.42,-420.9,1867.0,1740,ema_cross_4d19e2c3,USDJPY,M1
0.4669,50.28,158.85,0.16,-156.38,6423.9,885,ema_cross_581df8de,USDJPY,M1
0.4141,56.06,168.72,0.17,-168.36,6488.9,883,ema_cross_804e84ff,USDJPY,M1
0.3088,47.65,223.56,0.22,-223.08,5716.6,873,ema_cross_80b24f62,USDJPY,M1
0.3935,15.65,173.06,0.17,-172.27,5259.2,920,ema_cross_85d2c704,USDJPY,M1
0.2929,12.63,243.32,0.24,-242.74,3954.1,1132,ema_cross_941775ee,USDJPY,M1
0.133,13.67,714.24,0.71,-714.24,1065.1,3234,ema_cross_9e870d04,USDJPY,M1
0.3567,16.5,200.06,0.2,-200.06,5130.6,982,ema_cross_a6e24901,USDJPY,M1
0.1162,12.41,729.11,0.73,-729.11,963.9,3255,ema_cross_a9610170,USDJPY,M1
0.3337,13.03,205.1,0.21,-204.32,4685.2,1013,ema_cross_b8ea3618,USDJPY,M1
0.3933,52.44,205.73,0.21,-205.26,5312.4,1045,ema_cross_badc99f4,USDJPY,M1
0.1055,55.49,299.58,0.3,-299.51,3181.8,1220,ema_cross_c67e8b1d,USDJPY,M1
0.3131,10.15,207.57,0.21,-206.59,5049.5,956,ema_cross_c6e3eb11,USDJPY,M1
0.4004,53.57,189.22,0.19,-188.36,5700.2,980,ema_cross_c873a724,USDJPY,M1
0.3609,12.9,182.9,0.18,-182.11,5653.0,907,ema_cross_dd2ccad0,USDJPY,M1
0.3642,14.01,199.64,0.2,-198.85,4306.2,1049,ema_cross_e943f8ac,USDJPY,M1
0.3956,15.19,166.7,0.17,-165.91,6071.3,849,ema_cross_e9c8edc4,USDJPY,M1
0.3937,54.79,192.83,0.19,-191.48,6325.4,949,ema_cross_ef15d405,USDJPY,M1
0.2291,26.19,396.23,0.4,-396.23,2340.1,1848,ema_cross_f1fee3c6,USDJPY,M1
0.3036,19.76,226.39,0.23,-225.86,4309.7,1088,ema_cross_f7c89bf7,USDJPY,M1
0.3866,15.71,179.02,0.18,-178.24,5375.2,923,ema_cross_fe5141c7,USDJPY,M1
0.0627,17.39,1428.9,1.43,-1428.9,594.7,6402,momentum_e9b07373,USDJPY,M1
0.0156,6.26,1224.92,1.22,-1224.92,501.5,5525,rsi_trend_2e339403,USDJPY,M1
0.3423,42.13,108.41,0.11,-108.41,4348.6,489,rsi_trend_9335db0f,USDJPY,M1
0.1309,30.43,633.14,0.63,-633.14,1539.6,2954,rsi_trend_e72cd3cf,USDJPY,M1
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_1d9ab100,USDJPY,M5
0.0,0.0,0.65,0.0,-0.65,8400.0,1,atr_break_2b28ff6e,USDJPY,M5
0.0,0.0,0.42,0.0,-0.42,2100.0,1,atr_break_2d21e93b,USDJPY,M5
0.0,0.0,0.62,0.0,-0.61,8100.0,1,atr_break_3670354f,USDJPY,M5
0.0,0.0,0.62,0.0,-0.61,8100.0,1,atr_break_3f204b68,USDJPY,M5
0.0,0.0,0.55,0.0,-0.55,7800.0,1,atr_break_48a6b93d,USDJPY,M5
0.0,0.0,0.55,0.0,-0.55,7800.0,1,atr_break_61a09203,USDJPY,M5
0.0,0.0,0.42,0.0,-0.42,2100.0,1,atr_break_af98948f,USDJPY,M5
0.0,0.0,0.31,0.0,-0.31,900.0,1,atr_break_b47b0723,USDJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_bb409273,USDJPY,M5
0.0,0.0,0.49,0.0,-0.49,7500.0,1,atr_break_c10bfe85,USDJPY,M5
0.0,0.0,0.62,0.0,-0.61,8100.0,1,atr_break_cf87c78b,USDJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_d1059904,USDJPY,M5
0.0,0.0,0.62,0.0,-0.61,8100.0,1,atr_break_d1598998,USDJPY,M5
0.0,0.0,2.25,0.0,-2.25,13150.0,6,atr_break_e0154dc2,USDJPY,M5
0.0,0.0,0.0,0.0,0.0,0.0,0,atr_break_e6a5d77b,USDJPY,M5
0.0,0.0,0.42,0.0,-0.42,2100.0,1,atr_break_ee680849,USDJPY,M5
0.0668,11.38,65.44,0.07,-65.44,3964.1,290,bb_bounce_441af72d,USDJPY,M5
0.1051,37.5,47.0,0.05,-47.0,8104.3,208,bb_bounce_83e1fc34,USDJPY,M5
0.0335,6.78,65.28,0.07,-65.28,1974.9,295,donchian_break_505a9d19,USDJPY,M5
0.3545,50.9,38.29,0.04,-38.28,32265.3,167,ema_cross_15a2128d,USDJPY,M5
0.4122,13.82,21.27,0.02,-20.72,30070.7,123,ema_cross_32a4ef54,USDJPY,M5
0.2967,14.75,40.96,0.04,-40.96,26950.8,183,ema_cross_34064cfa,USDJPY,M5
0.0041,3.63,189.2,0.19,-189.19,2319.4,882,ema_cross_35788d4c,USDJPY,M5
0.2611,61.27,36.0,0.04,-35.68,22647.4,173,ema_cross_43db5c70,USDJPY,M5
0.1623,16.8,80.56,0.08,-80.56,9285.4,369,ema_cross_4d19e2c3,USDJPY,M5
0.4174,48.42,39.63,0.04,-39.09,30930.0,190,ema_cross_581df8de,USDJPY,M5
0.3553,52.22,39.58,0.04,-39.16,33495.0,180,ema_cross_804e84ff,USDJPY,M5
