pf,winrate,max_dd,max_dd_pct,total_pnl,avg_holding_seconds,trade_count,strategy_name,symbol,timeframe
0.184,52.48,70.87,0.07,-70.87,13918.3,322,ema_cross_484c5bb3,USDJPY,M5
0.195,12.55,64.34,0.06,-64.34,17162.4,255,ema_cross_6e70a4c7,USDJPY,M5
0.028,7.41,99.83,0.1,-99.83,1959.5,459,ema_cross_abdcab58,USDJPY,M5
0.0951,13.94,114.25,0.11,-114.2,4095.5,531,ema_cross_c0bc017b,USDJPY,M5
0.2251,49.82,65.87,0.07,-65.87,17203.9,283,ema_cross_c2b18d6b,USDJPY,M5
0.1068,47.12,45.51,0.05,-45.51,9913.0,208,ema_cross_fed33d85,USDJPY,M5
0.0007,1.29,70.18,0.07,-70.18,6257.3,309,momentum_12bcd399,USDJPY,M5
0.0521,6.54,409.61,0.41,-409.61,2038.1,1911,momentum_17419ccb,USDJPY,M5
0.052,27.04,193.19,0.19,-193.15,6165.2,917,momentum_1a6eb05d,USDJPY,M5
0.0852,32.62,168.38,0.17,-168.27,5299.5,794,momentum_2e044141,USDJPY,M5
0.1051,35.01,158.06,0.16,-158.0,5988.7,717,momentum_31690f5b,USDJPY,M5
0.0003,0.26,159.82,0.16,-159.82,1910.7,759,momentum_3c40121e,USDJPY,M5
0.0332,18.5,226.83,0.23,-226.77,3195.7,1027,momentum_4861fb73,USDJPY,M5
0.0001,0.11,185.72,0.19,-185.72,3788.4,909,momentum_5a6bc941,USDJPY,M5
0.1853,22.95,126.36,0.13,-126.36,7802.2,549,momentum_9f958dd1,USDJPY,M5
0.2494,23.86,62.24,0.06,-61.96,8061.8,306,momentum_e177235e,USDJPY,M5
0.0039,3.93,104.19,0.1,-104.18,912.4,484,momentum_ec4b3173,USDJPY,M5
0.1471,48.83,138.84,0.14,-138.77,9388.8,686,rsi_reversal_01d38f6e,USDJPY,M5
0.2444,50.0,0.45,0.0,-0.34,4500.0,2,rsi_reversal_03ce1c28,USDJPY,M5
0.1416,44.67,141.41,0.14,-141.41,7565.7,685,rsi_reversal_8af8a375,USDJPY,M5
0.0013,1.82,274.1,0.27,-274.1,1558.3,1261,rsi_reversal_d63b314d,USDJPY,M5
0.0882,8.7,266.24,0.27,-266.24,2624.7,1219,rsi_reversal_de920a1b,USDJPY,M5
0.1617,46.6,100.41,0.1,-100.34,9577.1,485,rsi_trend_a69f185a,USDJPY,M5
0.0071,6.5,161.59,0.16,-161.59,1656.3,739,rsi_trend_aaad8ce7,USDJPY,M5
0.1624,11.66,96.83,0.1,-96.8,6347.6,429,rsi_trend_cfcc4c41,USDJPY,M5
0.013,3.5,182.99,0.18,-182.99,1754.8,856,rsi_trend_d93f8fad,USDJPY,M5
