entry_time,exit_time,side,entry_price,exit_price,pnl
2018-01-09T23:00:00,2018-01-10T09:00:00,long,1264.5,1238.9945,-136.2784
2018-01-16T22:00:00,2018-01-16T23:00:00,short,934.0,1032.7771,-626.5911
2018-01-17T11:00:00,2018-01-17T20:00:00,short,864.89,967.4032,-623.9097
2018-02-02T01:00:00,2018-02-02T13:00:00,short,981.97,910.6591,313.9548
2018-02-04T21:00:00,2018-02-06T13:00:00,short,828.3,686.4796,811.4526
2018-02-21T15:00:00,2018-02-23T04:00:00,short,859.12,841.8581,96.3649
2018-02-24T21:00:00,2018-02-24T22:00:00,short,809.12,830.6382,-169.6354
2018-03-06T20:00:00,2018-03-07T00:00:00,short,810.92,820.4055,-81.7346
2018-03-07T06:00:00,2018-03-07T22:00:00,short,798.52,753.9119,289.7743
2018-03-08T17:00:00,2018-03-09T12:00:00,short,716.04,687.7378,210.8285
2018-03-15T03:00:00,2018-03-15T05:00:00,short,572.0,592.2483,-229.6938
2018-03-18T03:00:00,2018-03-18T18:00:00,short,514.98,498.6471,165.2104
2018-03-27T05:00:00,2018-03-27T07:00:00,short,452.66,468.516,-225.0212
2018-03-28T01:00:00,2018-03-28T07:00:00,short,440.84,457.1695,-227.9125
2018-03-29T21:00:00,2018-03-29T22:00:00,short,386.06,399.8445,-211.4725
2018-03-30T01:00:00,2018-03-30T05:00:00,short,373.07,388.8699,-238.1809
2018-04-12T12:00:00,2018-04-13T20:00:00,long,462.51,493.7812,322.9666
2018-04-20T01:00:00,2018-04-20T04:00:00,long,578.99,568.1394,-115.7143
2018-04-20T12:00:00,2018-04-21T09:00:00,long,589.98,591.0691,-6.0315
2018-04-22T12:00:00,2018-04-25T00:00:00,long,626.26,679.7665,428.6415
2018-04-28T13:00:00,2018-04-28T21:00:00,long,690.71,673.9675,-153.3253
2018-05-03T13:00:00,2018-05-06T06:00:00,long,741.64,790.8148,346.5564
2018-05-11T14:00:00,2018-05-11T14:00:00,short,666.56,685.8029,-186.0335
2018-05-12T06:00:00,2018-05-12T10:00:00,short,656.54,675.0492,-176.2701
2018-05-23T02:00:00,2018-05-24T01:00:00,short,629.74,598.9967,250.903
2018-05-28T06:00:00,2018-05-28T06:00:00,short,510.27,525.6317,-189.5565
2018-06-10T08:00:00,2018-06-10T13:00:00,short,559.79,568.4044,-101.7905
2018-06-10T18:00:00,2018-06-11T02:00:00,short,534.12,527.095,55.2021
2018-06-12T19:00:00,2018-06-14T02:00:00,short,506.82,481.4327,258.5649
2018-06-22T10:00:00,2018-06-23T02:00:00,short,487.15,473.4591,144.3531
2018-06-24T05:00:00,2018-06-24T16:00:00,short,448.39,450.5216,-45.6723
2018-06-27T00:00:00,2018-06-27T10:00:00,short,429.32,438.9843,-149.1601
2018-07-10T10:00:00,2018-07-11T11:00:00,short,446.02,446.0543,-17.5078
2018-07-16T10:00:00,2018-07-17T12:00:00,long,467.98,465.8476,-42.827
2018-07-17T18:00:00,2018-07-18T13:00:00,long,497.19,493.4472,-59.2052
2018-07-20T18:00:00,2018-07-21T05:00:00,short,449.25,457.9649,-124.9346
2018-07-31T14:00:00,2018-08-01T00:00:00,short,430.4,437.1801,-102.2503
2018-08-01T02:00:00,2018-08-01T08:00:00,short,415.0,422.5518,-113.4089
2018-08-01T21:00:00,2018-08-01T22:00:00,short,409.61,415.8282,-95.2028
2018-08-03T01:00:00,2018-08-03T08:00:00,short,404.12,409.6006,-85.1452
2018-08-07T21:00:00,2018-08-07T22:00:00,short,384.79,381.89,22.965
2018-08-08T15:00:00,2018-08-09T14:00:00,short,364.74,364.959,-18.2683
2018-08-10T21:00:00,2018-08-11T17:00:00,short,342.95,322.1064,292.4833
2018-08-13T16:00:00,2018-08-14T03:00:00,short,300.0,267.0677,571.7772
2018-08-30T19:00:00,2018-08-30T20:00:00,short,274.72,279.0397,-110.959
2018-09-01T15:00:00,2018-09-02T11:00:00,long,294.41,291.0225,-84.1452
2018-09-05T10:00:00,2018-09-06T01:00:00,short,266.47,223.793,900.8506
2018-09-08T18:00:00,2018-09-09T09:00:00,short,200.61,200.1778,-5.5808
2018-09-15T15:00:00,2018-09-16T01:00:00,long,224.82,217.68,-229.7426
2018-09-21T19:00:00,2018-09-22T08:00:00,long,243.39,236.3631,-203.3454
2018-09-25T12:00:00,2018-09-25T16:00:00,short,206.7,212.8685,-203.4303
2018-10-11T02:00:00,2018-10-12T07:00:00,short,206.5,199.6008,182.2181
2018-10-29T12:00:00,2018-10-29T13:00:00,short,203.45,198.259,139.0252
2018-10-31T15:00:00,2018-10-31T15:00:00,short,194.07,195.2523,-57.368
2018-11-04T19:00:00,2018-11-04T19:00:00,long,216.02,213.0435,-104.672
2018-11-06T23:00:00,2018-11-08T02:00:00,long,219.6,217.0199,-90.4713
2018-11-14T11:00:00,2018-11-14T17:00:00,short,204.06,180.6903,675.8587
2018-11-15T15:00:00,2018-11-15T15:00:00,short,171.47,177.4768,-256.1807
2018-11-19T03:00:00,2018-11-20T09:00:00,short,170.64,134.7908,1342.0127
2018-12-06T23:00:00,2018-12-07T19:00:00,short,95.0394,91.6713,253.8422
2018-12-19T00:00:00,2018-12-19T21:00:00,long,104.09,102.4893,-148.0587
2018-12-20T10:00:00,2018-12-21T17:00:00,long,113.12,112.1524,-91.3831
2018-12-23T01:00:00,2018-12-24T15:00:00,long,128.39,151.4638,1381.0508
2018-12-29T22:00:00,2018-12-29T23:00:00,long,150.0,144.1594,-385.623
2019-01-05T01:00:00,2019-01-05T07:00:00,long,164.97,160.2453,-278.7621
2019-01-10T09:00:00,2019-01-14T15:00:00,short,137.58,125.8119,706.2595
2019-01-28T04:00:00,2019-01-28T23:00:00,short,109.4,107.935,96.305
2019-02-01T02:00:00,2019-02-01T08:00:00,short,105.94,107.5407,-169.4653
2019-02-08T17:00:00,2019-02-10T06:00:00,long,121.81,118.6104,-268.215
2019-02-10T23:00:00,2019-02-11T00:00:00,long,123.88,123.1287,-80.6744
2019-02-17T11:00:00,2019-02-17T13:00:00,long,129.18,126.832,-186.7015
2019-02-18T04:00:00,2019-02-20T00:00:00,long,141.14,143.9402,145.2568
2019-02-23T18:00:00,2019-02-24T14:00:00,long,160.07,162.3631,99.3237
2019-02-27T21:00:00,2019-02-27T23:00:00,short,132.49,135.6299,-237.5591
2019-03-16T02:00:00,2019-03-16T12:00:00,long,141.99,143.1343,43.6489
