entry_time,exit_time,side,entry_price,exit_price,pnl
2022-01-27T07:00:00,2022-01-27T16:00:00,short,35852.73,36769.1393,-285.9872
2022-02-04T21:00:00,2022-02-08T17:00:00,long,39501.68,43556.9627,966.6125
2022-02-18T03:00:00,2022-02-21T20:00:00,short,40701.6,39113.4901,385.3238
2022-02-22T03:00:00,2022-02-22T19:00:00,short,37057.91,37977.2248,-308.1284
2022-02-24T06:00:00,2022-02-24T20:00:00,short,36823.58,36128.9122,170.9746
2022-02-26T06:00:00,2022-02-26T13:00:00,long,39774.69,38876.0262,-279.3397
2022-02-28T01:00:00,2022-02-28T06:00:00,short,37588.0,38326.3701,-241.4576
2022-03-01T02:00:00,2022-03-03T20:00:00,long,41917.09,42831.3448,195.4446
2022-03-05T04:00:00,2022-03-08T23:00:00,short,39001.08,39357.6687,-128.9035
2022-03-11T08:00:00,2022-03-11T11:00:00,short,38283.43,39006.4236,-229.535
2022-03-22T09:00:00,2022-03-22T10:00:00,long,43046.09,42442.5358,-174.1659
2022-03-24T19:00:00,2022-03-30T05:00:00,long,43607.71,46820.7317,710.6951
2022-04-06T18:00:00,2022-04-10T22:00:00,short,44189.75,43134.35,225.541
2022-04-11T16:00:00,2022-04-12T16:00:00,short,41073.43,40604.783,92.7576
2022-04-21T15:00:00,2022-04-21T21:00:00,long,42270.02,41820.4713,-151.171
2022-04-22T20:00:00,2022-04-25T22:00:00,short,39424.68,39724.9014,-116.3458
2022-04-29T21:00:00,2022-05-02T08:00:00,short,38502.67,38952.0451,-159.1135
2022-05-08T07:00:00,2022-05-10T00:00:00,short,34553.1,31641.9402,868.5654
2022-05-10T04:00:00,2022-05-10T05:00:00,short,30066.48,31062.4595,-417.5303
2022-05-11T17:00:00,2022-05-11T17:00:00,short,29267.58,30464.335,-488.9264
2022-05-12T01:00:00,2022-05-12T04:00:00,short,28421.16,29851.0225,-567.7687
2022-05-12T09:00:00,2022-05-12T18:00:00,short,27640.0,29065.8204,-550.3198
2022-05-26T13:00:00,2022-05-26T18:00:00,short,28974.16,29129.1352,-79.5331
2022-05-31T01:00:00,2022-06-01T18:00:00,long,31275.82,31285.2563,-25.4699
2022-06-06T13:00:00,2022-06-06T21:00:00,long,31464.98,31120.4191,-131.1516
2022-06-10T21:00:00,2022-06-12T19:00:00,short,29019.57,28029.3501,289.3249
2022-06-13T04:00:00,2022-06-13T20:00:00,short,26538.63,24064.3906,864.8903
2022-06-14T03:00:00,2022-06-14T09:00:00,short,22573.28,23228.0856,-334.4665
2022-06-15T12:00:00,2022-06-15T16:00:00,short,20678.34,21496.8752,-430.7348
2022-06-30T18:00:00,2022-06-30T19:00:00,short,18829.09,19172.2029,-205.4875
2022-07-01T01:00:00,2022-07-01T03:00:00,short,18735.2,19082.7195,-204.216
2022-07-07T23:00:00,2022-07-08T12:00:00,long,21361.74,21502.8359,33.2926
2022-07-13T17:00:00,2022-07-13T18:00:00,short,19138.15,19486.1981,-197.1501
2022-07-16T00:00:00,2022-07-16T02:00:00,long,21161.63,20822.47,-172.8619
2022-07-18T10:00:00,2022-07-18T21:00:00,long,21852.89,21839.2445,-32.3348
2022-07-19T20:00:00,2022-07-21T06:00:00,long,23160.88,22788.3468,-169.4727
2022-07-28T07:00:00,2022-07-28T12:00:00,long,23299.27,22880.6997,-182.6182
2022-07-28T20:00:00,2022-08-01T02:00:00,long,23767.86,23379.2128,-165.04
2022-08-11T06:00:00,2022-08-12T00:00:00,long,24454.0,24093.6083,-148.3524
2022-08-17T18:00:00,2022-08-21T15:00:00,short,23427.0,21549.4263,635.5772
2022-08-26T20:00:00,2022-08-29T19:00:00,short,20777.0,20169.0,233.1175
2022-09-01T19:00:00,2022-09-02T00:00:00,short,19698.0,19951.5665,-144.5305
2022-09-06T22:00:00,2022-09-08T00:00:00,short,19100.0,19292.026,-116.9658
2022-09-09T15:00:00,2022-09-13T16:00:00,long,21078.0,21810.1999,279.8795
2022-09-14T23:00:00,2022-09-15T01:00:00,short,19774.0,20096.1632,-176.0315
2022-09-19T07:00:00,2022-09-19T17:00:00,short,18770.0,19005.8534,-139.2751
2022-09-22T02:00:00,2022-09-22T11:00:00,short,18463.0,18942.0604,-255.0073
2022-09-30T19:00:00,2022-09-30T20:00:00,long,20008.0,19696.7749,-158.309
2022-10-13T17:00:00,2022-10-13T19:00:00,short,18384.0,18606.4919,-126.7758
2022-10-20T05:00:00,2022-10-20T08:00:00,short,18943.0,19098.3427,-92.5902
2022-10-25T20:00:00,2022-10-26T00:00:00,long,19765.0,20055.6884,95.4086
2022-10-26T13:00:00,2022-10-26T17:00:00,long,20685.0,20441.9861,-121.6805
2022-10-26T19:00:00,2022-10-27T13:00:00,long,20852.0,20568.6284,-134.8517
2022-10-29T13:00:00,2022-10-29T15:00:00,long,20939.0,20749.7594,-96.239
2022-11-04T17:00:00,2022-11-04T20:00:00,long,20757.0,20820.9396,0.5991
2022-11-05T05:00:00,2022-11-06T06:00:00,long,21438.0,21180.0484,-118.7363
2022-11-08T09:00:00,2022-11-08T21:00:00,short,20147.0,19861.5691,87.1533
2022-11-09T00:00:00,2022-11-09T02:00:00,short,18591.0,18632.2827,-41.1465
2022-11-09T21:00:00,2022-11-10T18:00:00,short,17106.0,17298.425,-111.7792
2022-11-22T01:00:00,2022-11-22T05:00:00,short,15702.0,15904.765,-123.0587
2022-12-01T04:00:00,2022-12-01T18:00:00,long,17155.0,17004.0344,-89.5874
2022-12-05T07:00:00,2022-12-05T20:00:00,long,17273.0,17171.3518,-66.6676
2022-12-13T15:00:00,2022-12-13T20:00:00,long,17434.0,17836.4549,149.258
2022-12-14T22:00:00,2022-12-15T00:00:00,long,18107.0,18044.5169,-48.9453
2022-12-16T22:00:00,2022-12-20T07:00:00,short,16814.0,16741.2345,10.0658
2022-12-29T03:00:00,2022-12-29T14:00:00,short,16513.0,16601.9978,-63.4419
2022-12-30T20:00:00,2022-12-30T20:00:00,short,16404.0,16474.8672,-54.8856
2023-01-04T09:00:00,2023-01-04T17:00:00,long,16865.0,16801.9432,-50.0715
2023-01-05T00:00:00,2023-01-05T00:00:00,long,16948.0,16873.7177,-54.4843
2023-01-07T01:00:00,2023-01-10T01:00:00,long,16935.0,17202.9399,93.8324
2023-01-11T00:00:00,2023-01-11T20:00:00,long,17439.0,17352.4446,-59.0777
