time,open,high,low,close
2018-01-01 22:00:00,1.201225,1.20125,1.20046,1.20099
2018-01-01 22:15:00,1.20099,1.20115,1.200655,1.200745
2018-01-01 22:30:00,1.2007349999999999,1.201695,1.200725,1.2015099999999999
2018-01-01 22:45:00,1.201495,1.20157,1.20139,1.20147
2018-01-01 23:00:00,1.201475,1.201505,1.200385,1.201505
2018-01-01 23:15:00,1.2015,1.2015950000000002,1.201015,1.20138
2018-01-01 23:30:00,1.201395,1.20153,1.2009750000000001,1.20098
2018-01-01 23:45:00,1.20098,1.2012200000000002,1.200965,1.2010800000000001
2018-01-02 00:00:00,1.20107,1.2012800000000001,1.2009400000000001,1.20127
2018-01-02 00:15:00,1.2012800000000001,1.201775,1.2012749999999999,1.2014550000000002
2018-01-02 00:30:00,1.20145,1.2014900000000002,1.2012550000000002,1.2012999999999998
2018-01-02 00:45:00,1.2012900000000002,1.2016499999999999,1.20113,1.20161
2018-01-02 01:00:00,1.2016049999999998,1.202295,1.2015850000000001,1.2022
2018-01-02 01:15:00,1.202185,1.202315,1.20209,1.20228
2018-01-02 01:30:00,1.20228,1.202305,1.2018149999999999,1.2019199999999999
2018-01-02 01:45:00,1.201915,1.2021199999999999,1.2014049999999998,1.201565
2018-01-02 02:00:00,1.2015500000000001,1.201635,1.20121,1.2012200000000002
2018-01-02 02:15:00,1.201215,1.2012450000000001,1.200945,1.20121
2018-01-02 02:30:00,1.2012200000000002,1.2012550000000002,1.2009150000000002,1.200965
2018-01-02 02:45:00,1.2009400000000001,1.20102,1.2007949999999998,1.200955
2018-01-02 03:00:00,1.20096,1.2017250000000002,1.20095,1.2015
2018-01-02 03:15:00,1.2015,1.202125,1.2015,1.202035
2018-01-02 03:30:00,1.202045,1.202045,1.20172,1.201845
2018-01-02 03:45:00,1.201845,1.2018499999999999,1.2011699999999998,1.2012049999999999
2018-01-02 04:00:00,1.201195,1.2015950000000002,1.201155,1.2015799999999999
2018-01-02 04:15:00,1.2015799999999999,1.20194,1.201565,1.2018499999999999
2018-01-02 04:30:00,1.201845,1.2018550000000001,1.201285,1.2015850000000001
2018-01-02 04:45:00,1.20159,1.20175,1.2015349999999998,1.20174
2018-01-02 05:00:00,1.201745,1.20184,1.20159,1.20173
2018-01-02 05:15:00,1.201735,1.20188,1.2016650000000002,1.20187
2018-01-02 05:30:00,1.20187,1.20208,1.201845,1.20208
2018-01-02 05:45:00,1.2020849999999998,1.2024599999999999,1.202045,1.2024599999999999
2018-01-02 06:00:00,1.202445,1.202965,1.202445,1.2028850000000002
2018-01-02 06:15:00,1.20292,1.2029800000000002,1.202365,1.202525
2018-01-02 06:30:00,1.2025299999999999,1.202585,1.20229,1.2025450000000002
2018-01-02 06:45:00,1.2025299999999999,1.2030500000000002,1.2023199999999998,1.2028750000000001
2018-01-02 07:00:00,1.202865,1.2031999999999998,1.2026400000000002,1.2027649999999999
2018-01-02 07:15:00,1.20276,1.203065,1.202385,1.20301
2018-01-02 07:30:00,1.20301,1.2036799999999999,1.202595,1.203595
2018-01-02 07:45:00,1.2036,1.20383,1.2034500000000001,1.20362
2018-01-02 08:00:00,1.203625,1.2038799999999998,1.203245,1.2035049999999998
2018-01-02 08:15:00,1.2035049999999998,1.204285,1.203315,1.204225
2018-01-02 08:30:00,1.2042199999999998,1.20457,1.2041,1.204515
2018-01-02 08:45:00,1.20451,1.20478,1.20431,1.2044700000000002
2018-01-02 09:00:00,1.2045050000000002,1.205,1.2042199999999998,1.2049699999999999
2018-01-02 09:15:00,1.2049750000000001,1.205085,1.2048649999999999,1.20502
2018-01-02 09:30:00,1.20502,1.2059199999999999,1.20496,1.205895
2018-01-02 09:45:00,1.20588,1.207065,1.2058200000000001,1.207065
2018-01-02 10:00:00,1.20705,1.2077849999999999,1.206715,1.20678
2018-01-02 10:15:00,1.2067800000000002,1.206915,1.2061449999999998,1.2069
2018-01-02 10:30:00,1.2068949999999998,1.208,1.2068349999999999,1.207805
2018-01-02 10:45:00,1.2078,1.20812,1.20668,1.2068599999999998
2018-01-02 11:00:00,1.2068599999999998,1.207065,1.206325,1.206455
2018-01-02 11:15:00,1.206445,1.20688,1.2062149999999998,1.20656
2018-01-02 11:30:00,1.2065649999999999,1.2068750000000001,1.2064499999999998,1.2065700000000001
2018-01-02 11:45:00,1.206575,1.20676,1.2059449999999998,1.2059449999999998
2018-01-02 12:00:00,1.20593,1.2064249999999999,1.2057099999999998,1.2062599999999999
2018-01-02 12:15:00,1.2062650000000001,1.20631,1.20568,1.2061350000000002
2018-01-02 12:30:00,1.20614,1.206745,1.20614,1.206475
2018-01-02 12:45:00,1.2064750000000002,1.2068850000000002,1.20615,1.20628
2018-01-02 13:00:00,1.206285,1.20655,1.2060849999999999,1.20644
2018-01-02 13:15:00,1.20644,1.20658,1.2056200000000001,1.20606
2018-01-02 13:30:00,1.20607,1.206665,1.2060650000000002,1.20656
2018-01-02 13:45:00,1.20655,1.2066249999999998,1.20573,1.205755
2018-01-02 14:00:00,1.205735,1.2058900000000001,1.204625,1.2049050000000001
2018-01-02 14:15:00,1.2049050000000001,1.2050800000000002,1.2044000000000001,1.2047150000000002
2018-01-02 14:30:00,1.20471,1.20514,1.204415,1.2046700000000001
2018-01-02 14:45:00,1.204675,1.20479,1.20355,1.2038799999999998
2018-01-02 15:00:00,1.203905,1.20424,1.20347,1.2038799999999998
2018-01-02 15:15:00,1.203865,1.2041849999999998,1.20302,1.203245
2018-01-02 15:30:00,1.203235,1.203345,1.202625,1.2031399999999999
2018-01-02 15:45:00,1.203135,1.2045750000000002,1.20313,1.204455
2018-01-02 16:00:00,1.204535,1.20534,1.2043750000000002,1.205285
2018-01-02 16:15:00,1.2053150000000001,1.2056499999999999,1.20465,1.204695
2018-01-02 16:30:00,1.204695,1.2052999999999998,1.204465,1.20523
2018-01-02 16:45:00,1.205225,1.205915,1.20472,1.20492
2018-01-02 17:00:00,1.20492,1.2050100000000001,1.204555,1.2048649999999999
2018-01-02 17:15:00,1.20486,1.205365,1.20453,1.2047150000000002
2018-01-02 17:30:00,1.2047150000000002,1.20509,1.2046450000000002,1.20492
2018-01-02 17:45:00,1.20492,1.20499,1.2041300000000001,1.204485
2018-01-02 18:00:00,1.204415,1.2048800000000002,1.20434,1.204405
2018-01-02 18:15:00,1.2044000000000001,1.20482,1.2043650000000001,1.204805
2018-01-02 18:30:00,1.204805,1.204985,1.20473,1.2048649999999999
2018-01-02 18:45:00,1.20487,1.2049050000000001,1.204195,1.20445
2018-01-02 19:00:00,1.2044549999999998,1.2048800000000002,1.20432,1.2046199999999998
2018-01-02 19:15:00,1.20461,1.204875,1.204475,1.20477
2018-01-02 19:30:00,1.20477,1.2050450000000001,1.20473,1.20504
2018-01-02 19:45:00,1.205035,1.205375,1.20498,1.2053449999999999
2018-01-02 20:00:00,1.2053699999999998,1.205625,1.2052399999999999,1.20541
2018-01-02 20:15:00,1.2054049999999998,1.2055150000000001,1.2051850000000002,1.205445
2018-01-02 20:30:00,1.20545,1.2057600000000002,1.205375,1.205755
2018-01-02 20:45:00,1.20575,1.20607,1.2055850000000001,1.2059250000000001
2018-01-02 21:00:00,1.2059199999999999,1.2065299999999999,1.2059199999999999,1.2061350000000002
2018-01-02 21:15:00,1.20613,1.20613,1.205625,1.205625
2018-01-02 21:30:00,1.205635,1.206025,1.20547,1.2059000000000002
2018-01-02 21:45:00,1.205905,1.206045,1.2058049999999998,1.205865
2018-01-02 22:00:00,1.2058550000000001,1.2058849999999999,1.2056200000000001,1.2056399999999998
2018-01-02 22:15:00,1.20564,1.20575,1.205625,1.20567
2018-01-02 22:30:00,1.205645,1.20574,1.205555,1.205735
2018-01-02 22:45:00,1.20573,1.205775,1.2056399999999998,1.2057600000000002
2018-01-02 23:00:00,1.2057449999999998,1.20621,1.205725,1.206115
2018-01-02 23:15:00,1.2061250000000001,1.2064650000000001,1.2061250000000001,1.206415
2018-01-02 23:30:00,1.206415,1.20663,1.206345,1.2065000000000001
2018-01-02 23:45:00,1.2064949999999999,1.206555,1.2061549999999999,1.2061600000000001
2018-01-03 00:00:00,1.206165,1.206395,1.20608,1.20629
2018-01-03 00:15:00,1.206275,1.20628,1.2050299999999998,1.2052100000000001
2018-01-03 00:30:00,1.2052100000000001,1.205835,1.204945,1.205665
2018-01-03 00:45:00,1.20566,1.206175,1.205565,1.20593
2018-01-03 01:00:00,1.2059350000000002,1.2063350000000002,1.20577,1.2059549999999999
2018-01-03 01:15:00,1.2059549999999999,1.2060149999999998,1.205505,1.2055150000000001
2018-01-03 01:30:00,1.2055150000000001,1.205675,1.20459,1.2047949999999998
2018-01-03 01:45:00,1.2047949999999998,1.20543,1.20445,1.2053150000000001
2018-01-03 02:00:00,1.2053150000000001,1.2053150000000001,1.204765,1.20491
2018-01-03 02:15:00,1.204895,1.205015,1.204305,1.204345
2018-01-03 02:30:00,1.204345,1.2046999999999999,1.204275,1.2043599999999999
2018-01-03 02:45:00,1.2043650000000001,1.2046649999999999,1.204215,1.204245
2018-01-03 03:00:00,1.20425,1.204535,1.204195,1.204415
2018-01-03 03:15:00,1.2044199999999998,1.2046350000000001,1.20431,1.204535
2018-01-03 03:30:00,1.20453,1.20473,1.20452,1.204695
2018-01-03 03:45:00,1.204695,1.20478,1.20465,1.20468
2018-01-03 04:00:00,1.204675,1.204895,1.20466,1.2048649999999999
2018-01-03 04:15:00,1.20486,1.205025,1.20486,1.205015
2018-01-03 04:30:00,1.2050100000000001,1.205375,1.2050100000000001,1.20519
2018-01-03 04:45:00,1.20519,1.2051949999999998,1.20506,1.205095
2018-01-03 05:00:00,1.20509,1.20516,1.20493,1.2050450000000001
2018-01-03 05:15:00,1.205055,1.2055250000000002,1.20505,1.2055099999999999
2018-01-03 05:30:00,1.2055099999999999,1.20593,1.2054049999999998,1.20586
2018-01-03 05:45:00,1.2058550000000001,1.2058650000000002,1.2056,1.205825
2018-01-03 06:00:00,1.2058300000000002,1.20599,1.205735,1.2058499999999999
2018-01-03 06:15:00,1.20584,1.20586,1.2054049999999998,1.2056
2018-01-03 06:30:00,1.2056,1.20606,1.20557,1.2059950000000002
2018-01-03 06:45:00,1.206,1.2060499999999998,1.204425,1.20452
2018-01-03 07:00:00,1.204505,1.20491,1.20365,1.2040250000000001
2018-01-03 07:15:00,1.204015,1.20439,1.203665,1.20424
2018-01-03 07:30:00,1.20424,1.20438,1.20356,1.2037650000000002
2018-01-03 07:45:00,1.20376,1.2039849999999999,1.203465,1.203925
2018-01-03 08:00:00,1.2039300000000002,1.20398,1.203125,1.2032500000000002
2018-01-03 08:15:00,1.203255,1.203775,1.20323,1.2037749999999998
2018-01-03 08:30:00,1.203775,1.2041499999999998,1.2037550000000001,1.2040600000000001
2018-01-03 08:45:00,1.204065,1.2043050000000002,1.20373,1.204265
2018-01-03 09:00:00,1.2042700000000002,1.20435,1.20346,1.203905
2018-01-03 09:15:00,1.203925,1.2039900000000001,1.203595,1.2037550000000001
2018-01-03 09:30:00,1.2037499999999999,1.2040549999999999,1.203475,1.2039499999999999
2018-01-03 09:45:00,1.2039499999999999,1.20435,1.203625,1.20383
2018-01-03 10:00:00,1.203825,1.204065,1.20351,1.203675
2018-01-03 10:15:00,1.203675,1.2037,1.20294,1.2030949999999998
2018-01-03 10:30:00,1.20309,1.2031049999999999,1.20152,1.201715
2018-01-03 10:45:00,1.2017099999999998,1.202365,1.2016149999999999,1.2017799999999998
2018-01-03 11:00:00,1.201775,1.2019,1.201095,1.201575
2018-01-03 11:15:00,1.20157,1.201715,1.201095,1.2015850000000001
2018-01-03 11:30:00,1.2015799999999999,1.20161,1.20113,1.2015449999999999
2018-01-03 11:45:00,1.20154,1.2017950000000002,1.20127,1.2015099999999999
2018-01-03 12:00:00,1.201495,1.20208,1.20111,1.2019250000000001
2018-01-03 12:15:00,1.20193,1.20214,1.2017600000000002,1.20207
2018-01-03 12:30:00,1.202095,1.202325,1.201965,1.2021950000000001
2018-01-03 12:45:00,1.2021899999999999,1.202365,1.20186,1.20233
2018-01-03 13:00:00,1.20233,1.202395,1.201985,1.20221
2018-01-03 13:15:00,1.2022149999999998,1.2025899999999998,1.2022149999999998,1.2024650000000001
2018-01-03 13:30:00,1.2024599999999999,1.202985,1.20245,1.202865
