time,open,high,low,close
2022-01-01 00:00:00,46659.24,46674.91,46360.0,46407.3
2022-01-01 00:15:00,46408.74,46437.57,46065.45,46081.42
2022-01-01 00:30:00,46081.42,46294.5,45976.52,46026.12
2022-01-01 00:45:00,46030.41,46077.12,45666.0,45703.05
2022-01-01 01:00:00,45703.05,46208.92,45655.31,46142.24
2022-01-01 01:15:00,46133.44,46142.41,45840.72,46050.03
2022-01-01 01:30:00,46041.21,46131.14,45880.24,45968.66
2022-01-01 01:45:00,45957.95,45982.15,45828.56,45876.39
2022-01-01 02:00:00,45904.24,46092.56,45774.79,45834.33
2022-01-01 02:15:00,45838.15,46088.16,45793.57,46081.03
2022-01-01 02:30:00,46099.94,46516.01,46099.94,46217.56
2022-01-01 02:45:00,46251.32,46348.89,46183.44,46329.19
2022-01-01 03:00:00,46342.34,46560.0,46305.88,46459.68
2022-01-01 03:15:00,46430.82,46560.81,46395.33,46421.59
2022-01-01 03:30:00,46410.47,46410.47,46277.06,46301.0
2022-01-01 03:45:00,46281.0,46462.67,46254.81,46322.7
2022-01-01 04:00:00,46322.7,46467.04,46313.24,46437.73
2022-01-01 04:15:00,46450.59,46479.19,46345.18,46345.18
2022-01-01 04:30:00,46371.97,46488.57,46371.97,46483.24
2022-01-01 04:45:00,46434.34,46435.77,46140.0,46214.37
2022-01-01 05:00:00,46230.0,46500.0,46199.9,46315.73
2022-01-01 05:15:00,46312.22,46393.04,46216.5,46346.26
2022-01-01 05:30:00,46346.78,46670.49,46346.78,46602.28
2022-01-01 05:45:00,46610.15,46737.06,46567.54,46650.66
2022-01-01 06:00:00,46656.08,46763.67,46560.83,46763.67
2022-01-01 06:15:00,46763.67,46921.3,46752.82,46803.08
2022-01-01 06:30:00,46803.11,46885.17,46736.83,46791.5
2022-01-01 06:45:00,46778.75,46869.69,46728.83,46773.08
2022-01-01 07:00:00,46768.85,46867.78,46768.85,46842.04
2022-01-01 07:15:00,46854.7,46928.9,46824.75,46828.37
2022-01-01 07:30:00,46819.92,46834.88,46719.22,46776.31
2022-01-01 07:45:00,46791.0,46852.95,46764.14,46808.1
2022-01-01 08:00:00,46818.05,46853.32,46768.8,46816.09
2022-01-01 08:15:00,46811.32,46901.38,46783.78,46819.19
2022-01-01 08:30:00,46824.45,46904.54,46809.37,46880.95
2022-01-01 08:45:00,46892.55,46900.5,46806.0,46814.16
2022-01-01 09:00:00,46814.16,46877.85,46642.47,46642.47
2022-01-01 09:15:00,46634.56,46717.41,46562.27,46707.81
2022-01-01 09:30:00,46701.44,46745.05,46635.9,46720.9
2022-01-01 09:45:00,46739.46,46825.08,46701.01,46706.13
2022-01-01 10:00:00,46700.21,46770.95,46676.75,46751.11
2022-01-01 10:15:00,46780.09,47479.0,46761.2,47389.69
2022-01-01 10:30:00,47399.65,47548.93,47256.5,47311.68
2022-01-01 10:45:00,47287.77,47300.39,47151.78,47214.92
2022-01-01 11:00:00,47224.84,47327.29,47120.0,47308.46
2022-01-01 11:15:00,47297.75,47297.75,47118.56,47137.62
2022-01-01 11:30:00,47140.74,47194.03,47124.28,47168.63
2022-01-01 11:45:00,47167.43,47219.04,46960.0,46984.84
2022-01-01 12:00:00,46978.77,47055.56,46901.24,46975.71
2022-01-01 12:15:00,46981.33,47061.61,46949.18,46949.18
2022-01-01 12:30:00,46966.95,47099.12,46966.95,47079.37
2022-01-01 12:45:00,47099.06,47251.14,47083.79,47236.65
2022-01-01 13:00:00,47198.78,47218.15,47085.13,47132.37
2022-01-01 13:15:00,47161.77,47337.16,47161.77,47323.39
2022-01-01 13:30:00,47304.54,47304.54,47177.17,47222.09
2022-01-01 13:45:00,47246.04,47252.75,47086.7,47122.75
2022-01-01 14:00:00,47134.44,47210.56,47076.29,47167.85
2022-01-01 14:15:00,47189.99,47205.89,47088.99,47121.75
2022-01-01 14:30:00,47108.94,47139.5,46942.35,47007.44
2022-01-01 14:45:00,46990.21,47136.03,46968.51,47136.03
2022-01-01 15:00:00,47155.52,47294.22,47119.72,47119.72
2022-01-01 15:15:00,47105.34,47105.34,46820.0,46884.21
2022-01-01 15:30:00,46853.0,47022.63,46720.0,47005.53
2022-01-01 15:45:00,47018.98,47079.7,46870.0,46897.0
2022-01-01 16:00:00,46857.8,46946.18,46846.0,46915.12
2022-01-01 16:15:00,46929.24,47007.7,46911.04,46979.42
2022-01-01 16:30:00,46979.09,46997.76,46812.95,46953.66
2022-01-01 16:45:00,46948.42,46986.47,46760.0,46767.08
2022-01-01 17:00:00,46771.09,46987.85,46770.67,46987.85
2022-01-01 17:15:00,46999.0,46999.0,46917.74,46959.26
2022-01-01 17:30:00,46974.53,47149.0,46974.53,47030.6
2022-01-01 17:45:00,47043.65,47150.03,47043.65,47097.87
2022-01-01 18:00:00,47103.3,47169.7,47037.93,47144.57
2022-01-01 18:15:00,47146.36,47207.27,47001.23,47044.46
2022-01-01 18:30:00,47044.3,47097.36,46947.58,47079.8
2022-01-01 18:45:00,47066.93,47079.31,46969.81,47029.06
2022-01-01 19:00:00,47028.5,47075.38,46956.48,46997.41
2022-01-01 19:15:00,46997.41,47105.92,46990.33,47040.08
2022-01-01 19:30:00,47022.68,47038.65,46859.19,46912.5
2022-01-01 19:45:00,46927.35,46973.89,46886.06,46929.43
2022-01-01 20:00:00,46917.47,47006.17,46880.56,46956.96
2022-01-01 20:15:00,46947.2,47032.53,46922.83,47009.95
2022-01-01 20:30:00,47033.47,47482.72,47008.13,47356.99
2022-01-01 20:45:00,47339.4,47404.37,47146.4,47225.91
2022-01-01 21:00:00,47281.24,47469.31,47200.56,47446.1
2022-01-01 21:15:00,47435.4,47548.99,47369.08,47530.88
2022-01-01 21:30:00,47511.54,47511.54,47407.83,47447.62
2022-01-01 21:45:00,47469.06,47475.82,47275.7,47280.62
2022-01-01 22:00:00,47299.12,47374.83,47260.18,47269.46
2022-01-01 22:15:00,47264.08,47363.07,47259.71,47363.07
2022-01-01 22:30:00,47349.58,47920.66,47349.58,47920.66
2022-01-01 22:45:00,47886.13,47960.98,47687.75,47777.11
2022-01-01 23:00:00,47810.18,47853.95,47706.0,47757.57
2022-01-01 23:15:00,47762.61,47783.1,47620.03,47662.62
2022-01-01 23:30:00,47653.59,47662.96,47443.72,47483.56
2022-01-01 23:45:00,47493.49,47648.28,47440.47,47587.72
2022-01-02 00:00:00,47609.27,47640.11,47507.38,47521.62
2022-01-02 00:15:00,47527.48,47535.94,47360.0,47378.28
2022-01-02 00:30:00,47401.74,47423.18,47305.95,47347.42
2022-01-02 00:45:00,47345.26,47369.77,47301.0,47350.03
2022-01-02 01:00:00,47350.03,47374.53,47315.52,47344.98
2022-01-02 01:15:00,47318.32,47454.96,47260.0,47443.89
2022-01-02 01:30:00,47435.8,47581.25,47417.96,47434.01
2022-01-02 01:45:00,47429.42,47490.87,47381.04,47426.66
2022-01-02 02:00:00,47443.87,47555.32,47393.69,47555.32
2022-01-02 02:15:00,47537.29,47558.0,47366.65,47377.62
2022-01-02 02:30:00,47390.94,47503.31,47361.48,47487.73
2022-01-02 02:45:00,47460.29,47493.82,47285.01,47309.72
2022-01-02 03:00:00,47342.13,47387.67,47229.86,47303.0
2022-01-02 03:15:00,47266.09,47444.1,47266.09,47419.44
2022-01-02 03:30:00,47419.44,47494.31,47384.53,47470.99
2022-01-02 03:45:00,47477.59,47513.79,47414.31,47444.72
2022-01-02 04:00:00,47473.26,47473.26,47289.15,47348.27
2022-01-02 04:15:00,47368.9,47498.23,47356.12,47467.41
2022-01-02 04:30:00,47434.98,47612.81,47379.99,47515.26
2022-01-02 04:45:00,47517.1,47833.48,47517.1,47777.42
2022-01-02 05:00:00,47745.25,47784.94,47480.72,47514.67
2022-01-02 05:15:00,47525.55,47565.7,47386.91,47540.36
2022-01-02 05:30:00,47536.67,47716.3,47510.62,47655.98
2022-01-02 05:45:00,47645.72,47687.42,47617.76,47638.65
2022-01-02 06:00:00,47657.8,47657.91,47461.39,47462.02
2022-01-02 06:15:00,47454.79,47517.66,47434.17,47469.15
2022-01-02 06:30:00,47459.56,47486.24,47335.15,47405.61
2022-01-02 06:45:00,47412.43,47412.43,47340.89,47379.21
