time,open,high,low,close
2016-01-03 22:00:00,120.2105,120.23649999999999,120.20649999999999,120.22800000000001
2016-01-03 22:15:00,120.22749999999999,120.28349999999999,120.21900000000001,120.28349999999999
2016-01-03 22:30:00,120.2845,120.303,120.27450000000002,120.29799999999999
2016-01-03 22:45:00,120.29849999999999,120.32349999999998,120.2815,120.2955
2016-01-03 23:00:00,120.296,120.3535,120.291,120.34750000000001
2016-01-03 23:15:00,120.34899999999999,120.389,120.3115,120.3115
2016-01-03 23:30:00,120.3115,120.3435,120.2595,120.263
2016-01-03 23:45:00,120.263,120.32850000000002,120.236,120.31800000000001
2016-01-04 01:00:00,120.37200000000001,120.45050000000002,120.34600000000002,120.431
2016-01-04 01:15:00,120.42999999999999,120.46649999999998,120.3865,120.391
2016-01-04 01:30:00,120.39300000000001,120.39949999999999,120.32349999999998,120.336
2016-01-04 01:45:00,120.33800000000001,120.346,120.01050000000002,120.02950000000001
2016-01-04 02:00:00,120.02950000000001,120.046,119.696,119.81600000000002
2016-01-04 02:15:00,119.81349999999999,119.8475,119.70049999999999,119.7295
2016-01-04 02:30:00,119.7305,119.8035,119.65750000000001,119.71199999999999
2016-01-04 02:45:00,119.71050000000001,119.8215,119.6485,119.8195
2016-01-04 03:00:00,119.8195,119.8195,119.72749999999999,119.74049999999998
2016-01-04 03:15:00,119.73899999999999,119.7755,119.71549999999999,119.77449999999999
2016-01-04 03:30:00,119.773,119.808,119.66700000000002,119.68999999999998
2016-01-04 03:45:00,119.68999999999998,119.72,119.6495,119.68649999999998
2016-01-04 04:00:00,119.68700000000001,119.73250000000002,119.65050000000002,119.678
2016-01-04 04:15:00,119.6765,119.68450000000001,119.5025,119.51700000000001
2016-01-04 04:30:00,119.51399999999998,119.58,119.50050000000002,119.52500000000002
2016-01-04 04:45:00,119.524,119.61149999999998,119.47350000000002,119.537
2016-01-04 05:00:00,119.5395,119.57300000000002,119.4645,119.4865
2016-01-04 05:15:00,119.487,119.53049999999999,119.4585,119.52250000000002
2016-01-04 05:30:00,119.52150000000002,119.52150000000002,119.28299999999999,119.329
2016-01-04 05:45:00,119.32900000000002,119.387,119.2405,119.38149999999999
2016-01-04 06:00:00,119.38149999999999,119.39999999999999,119.32249999999999,119.354
2016-01-04 06:15:00,119.354,119.4625,119.3095,119.462
2016-01-04 06:30:00,119.462,119.47299999999998,119.4145,119.42949999999999
2016-01-04 06:45:00,119.42949999999999,119.44400000000002,119.40050000000002,119.42050000000002
2016-01-04 07:00:00,119.42349999999999,119.4315,119.1595,119.18350000000002
2016-01-04 07:15:00,119.181,119.29150000000001,119.17249999999999,119.2755
2016-01-04 07:30:00,119.2755,119.27750000000002,119.13900000000001,119.16
2016-01-04 07:45:00,119.16,119.1635,118.90849999999999,118.97600000000001
2016-01-04 08:00:00,118.97850000000001,119.00800000000001,118.74099999999999,118.86149999999999
