time,open,high,low,close
2018-01-01 22:00:00,1.350845,1.35164,1.3502049999999999,1.350655
2018-01-01 22:15:00,1.3506049999999998,1.35165,1.3502999999999998,1.3504399999999999
2018-01-01 22:30:00,1.3504450000000001,1.35185,1.3502,1.3511549999999999
2018-01-01 22:45:00,1.3511549999999999,1.352125,1.35108,1.35179
2018-01-01 23:00:00,1.3518,1.35213,1.350825,1.3519700000000001
2018-01-01 23:15:00,1.35194,1.3520599999999998,1.3513600000000001,1.351895
2018-01-01 23:30:00,1.35189,1.35195,1.35131,1.351445
2018-01-01 23:45:00,1.3514599999999999,1.3516050000000002,1.351005,1.35102
2018-01-02 01:00:00,1.35127,1.35216,1.351165,1.35208
2018-01-02 01:15:00,1.35209,1.352205,1.351885,1.3521450000000002
2018-01-02 01:30:00,1.35215,1.35215,1.351525,1.351835
2018-01-02 01:45:00,1.351835,1.35194,1.35124,1.3513350000000002
2018-01-02 02:00:00,1.35133,1.3514650000000001,1.35103,1.3510499999999999
2018-01-02 02:15:00,1.3510499999999999,1.351525,1.350835,1.351455
2018-01-02 02:30:00,1.3514499999999998,1.35165,1.3513549999999999,1.351565
2018-01-02 02:45:00,1.35156,1.351565,1.35117,1.351235
2018-01-02 03:00:00,1.35124,1.35176,1.351235,1.351655
2018-01-02 03:15:00,1.351655,1.3523049999999999,1.351645,1.35224
2018-01-02 03:30:00,1.35224,1.3523450000000001,1.35196,1.3522699999999999
2018-01-02 03:45:00,1.352265,1.3522699999999999,1.351655,1.35174
2018-01-02 04:00:00,1.35174,1.351835,1.35134,1.35175
2018-01-02 04:15:00,1.35175,1.351985,1.351725,1.35186
2018-01-02 04:30:00,1.35187,1.351875,1.351275,1.3513600000000001
2018-01-02 04:45:00,1.3513600000000001,1.351385,1.35126,1.3513799999999998
2018-01-02 05:00:00,1.351385,1.3516,1.35135,1.3516
2018-01-02 05:15:00,1.3516,1.35174,1.3515000000000001,1.3515549999999998
2018-01-02 05:30:00,1.3515549999999998,1.35181,1.3515549999999998,1.35179
2018-01-02 05:45:00,1.35179,1.35229,1.351725,1.35227
2018-01-02 06:00:00,1.35227,1.35256,1.3519100000000002,1.3523999999999998
2018-01-02 06:15:00,1.3523999999999998,1.3525200000000002,1.35188,1.35209
2018-01-02 06:30:00,1.35209,1.3523049999999999,1.351805,1.35219
2018-01-02 06:45:00,1.352155,1.3521999999999998,1.35183,1.352155
2018-01-02 07:00:00,1.352155,1.35354,1.352075,1.35305
2018-01-02 07:15:00,1.353045,1.35321,1.3527049999999998,1.3527550000000002
2018-01-02 07:30:00,1.3527550000000002,1.3529149999999999,1.3523,1.3526099999999999
